Property,Time,Value
Right Hand In-Out,0.56666670,0.00192980
Right Hand In-Out,0.63333340,0.00156940
Right Hand In-Out,0.68333340,0.00115521
Right Hand In-Out,0.73333330,0.00034251
Right Hand In-Out,0.75000010,0.00001532
Right Hand In-Out,0.76666670,-0.00031259
Right Hand In-Out,0.81666670,-0.00109430
Right Hand In-Out,0.93333340,-0.00048677
Right Hand In-Out,0.95000000,-0.00005793
Right Hand In-Out,1.01666700,0.00194452
Right Hand In-Out,1.06666700,0.00254499
Right Hand In-Out,1.15000000,0.00169435
Right Hand In-Out,1.20000000,0.00157186
Right Hand In-Out,1.25000000,0.00145020
Right Hand In-Out,1.30000000,0.00071282
Right Hand In-Out,1.33333300,0.00007142
Right Hand In-Out,1.35000000,-0.00020385
Right Hand In-Out,1.38333300,-0.00055098
Right Hand In-Out,1.41666700,-0.00055226
Right Hand In-Out,1.45000000,-0.00023809
Right Hand In-Out,1.46666700,-0.00001610
Right Hand In-Out,1.48333300,0.00020432
Right Hand In-Out,1.50000000,0.00039054
Right Hand In-Out,1.53333300,0.00057762
Right Hand In-Out,1.58333300,0.00051328
Right Hand In-Out,1.61666700,0.00047366
Right Hand In-Out,1.66666700,0.00043430
Right Hand In-Out,1.70000000,0.00026627
Right Hand In-Out,1.73333300,-0.00002135
Right Hand In-Out,1.75000000,-0.00018106
Right Hand In-Out,1.83333300,-0.00064840
Right Hand In-Out,1.86666700,-0.00048822
Right Hand In-Out,1.88333300,-0.00034119
Right Hand In-Out,1.90000000,-0.00018644
Right Hand In-Out,1.91666700,-0.00006233
Right Hand In-Out,1.93333300,-0.00000751
Right Hand In-Out,1.95000000,-0.00004504
Right Hand In-Out,1.96666700,-0.00017786
Right Hand In-Out,2.01666700,-0.00087668
Right Hand In-Out,2.05000000,-0.00119114
Right Hand In-Out,2.10000000,-0.00108638
Right Hand In-Out,2.15000000,-0.00094865
Right Hand In-Out,2.18333300,-0.00132865
Right Hand In-Out,2.25000000,-0.00285573
Right Hand In-Out,2.30000000,-0.00340093
Right Hand In-Out,2.38333300,-0.00321771
Right Hand In-Out,2.51666700,-0.00332681
Right Hand In-Out,2.63333300,-0.00255794
Right Hand In-Out,2.73333400,-0.00179025
Right Hand In-Out,2.85000000,-0.00194778
Right Hand In-Out,2.96666700,-0.00309605
Right Hand In-Out,3.13333300,-0.00228730
Right Hand In-Out,3.20000000,-0.00219978
Right Hand In-Out,3.28333400,-0.00270079
Right Hand In-Out,3.38333300,-0.00214462
Right Hand In-Out,3.48333400,-0.00210401
Right Hand In-Out,3.55000000,-0.00233377
Right Hand In-Out,3.63333300,-0.00238799
Right Hand In-Out,3.70000000,-0.00128401
Right Hand In-Out,3.75000000,-0.00046443
Right Hand In-Out,3.78333400,-0.00021662
Right Hand In-Out,3.81666700,-0.00015616
Right Hand In-Out,3.85000000,-0.00016504
Right Hand In-Out,3.90000000,-0.00027963
Right Hand In-Out,3.91666700,-0.00038443
Right Hand In-Out,3.95000000,-0.00069539
Right Hand In-Out,3.98333400,-0.00096711
Right Hand In-Out,4.01666700,-0.00094052
Right Hand In-Out,4.08333300,-0.00012816
Right Hand In-Out,4.10000000,0.00005272
Right Hand In-Out,4.11666700,0.00018361
Right Hand In-Out,4.15000000,0.00032116
Right Hand In-Out,4.18333300,0.00038486
Right Hand In-Out,4.25000000,0.00038191
Right Hand In-Out,4.31666700,0.00008649
Right Hand In-Out,4.33333300,-0.00000969
Right Hand In-Out,4.36666700,-0.00021819
Right Hand In-Out,4.41666700,-0.00055929
Right Hand In-Out,4.46666700,-0.00069129
Right Hand In-Out,4.50000000,-0.00053107
Right Hand In-Out,4.55000000,-0.00012120
Right Hand In-Out,4.56666700,-0.00003048
Right Hand In-Out,4.58333300,0.00000525
Right Hand In-Out,4.60000000,-0.00001669
Right Hand In-Out,4.61666700,-0.00009478
Right Hand In-Out,4.65000000,-0.00035835
Right Hand In-Out,4.68333300,-0.00065078
Right Hand In-Out,4.76666700,-0.00132448
Right Hand In-Out,4.86666700,-0.00239721
Right Hand In-Out,5.03333400,-0.00198688
Right Hand In-Out,5.10000000,-0.00254353
Right Hand In-Out,5.16666700,-0.00310837
Right Hand In-Out,5.28333400,-0.00340294
Right Hand In-Out,5.38333400,-0.00447008
Right Hand In-Out,5.50000000,-0.00345670
Right Hand In-Out,5.56666700,-0.00377965
Right Hand In-Out,5.65000000,-0.00483659
Right Hand In-Out,5.75000000,-0.00512691
Right Hand In-Out,5.91666700,-0.00583623
Right Hand In-Out,6.08333300,-0.00592001
Right Hand In-Out,6.21666700,-0.00623841
Right Hand In-Out,6.31666700,-0.00524315
Right Hand In-Out,6.41666700,-0.00498247
Right Hand In-Out,6.51666700,-0.00374646
Right Hand In-Out,6.63333400,-0.00374760
Right Hand In-Out,6.71666700,-0.00314989
Right Hand In-Out,6.80000000,-0.00293890
Right Hand In-Out,6.88333400,-0.00222908
Right Hand In-Out,6.95000000,-0.00185606
Right Hand In-Out,7.01666700,-0.00162703
Right Hand In-Out,7.06666700,-0.00200971
Right Hand In-Out,7.11666700,-0.00220031
Right Hand In-Out,7.18333400,-0.00149899
Right Hand In-Out,7.21666700,-0.00131521
Right Hand In-Out,7.28333400,-0.00143637
Right Hand In-Out,7.33333300,-0.00119627
Right Hand In-Out,7.38333400,-0.00083456
Right Hand In-Out,7.45000000,-0.00064010
Right Hand In-Out,7.53333400,-0.00038391
Right Hand In-Out,7.56666700,-0.00045013
Right Hand In-Out,7.60000000,-0.00052561
Right Hand In-Out,7.61666700,-0.00050938
Right Hand In-Out,7.65000100,-0.00033282
Right Hand In-Out,7.66666700,-0.00020632
Right Hand In-Out,7.68333400,-0.00009178
Right Hand In-Out,7.70000000,-0.00001669
Right Hand In-Out,7.71666700,0.00000469
Right Hand In-Out,7.73333400,-0.00002446
Right Hand In-Out,7.75000000,-0.00008282
Right Hand In-Out,7.76666700,-0.00014101
Right Hand In-Out,7.78333400,-0.00016624
Right Hand In-Out,7.80000000,-0.00013717
Right Hand In-Out,7.81666700,-0.00005097
Right Hand In-Out,7.83333400,0.00007428
Right Hand In-Out,7.85000000,0.00020564
Right Hand In-Out,7.86666700,0.00030011
Right Hand In-Out,7.88333400,0.00032453
Right Hand In-Out,7.90000100,0.00026391
Right Hand In-Out,7.91666700,0.00013097
Right Hand In-Out,7.93333400,-0.00004060
Right Hand In-Out,7.95000000,-0.00020172
Right Hand In-Out,7.96666700,-0.00030507
Right Hand In-Out,7.98333400,-0.00032594
Right Hand In-Out,8.00000000,-0.00026400
Right Hand In-Out,8.01666700,-0.00014464
Right Hand In-Out,8.03333400,-0.00001076
Right Hand In-Out,8.05000000,0.00009443
Right Hand In-Out,8.06666800,0.00014318
Right Hand In-Out,8.08333400,0.00013110
Right Hand In-Out,8.10000000,0.00007607
Right Hand In-Out,8.11666700,0.00001046
Right Hand In-Out,8.13333400,-0.00003390
Right Hand In-Out,8.15000100,-0.00003467
Right Hand In-Out,8.16666700,0.00001251
Right Hand In-Out,8.18333300,0.00009563
Right Hand In-Out,8.20000100,0.00019334
Right Hand In-Out,8.21666700,0.00028103
Right Hand In-Out,8.25000000,0.00037068
Right Hand In-Out,8.30000000,0.00033563
Right Hand In-Out,8.31666800,0.00032099
Right Hand In-Out,8.33333400,0.00032897
LeftHand.Thumb.1 Stretched,0.00000000,-1.37955400
LeftHand.Thumb.1 Stretched,0.81666670,-1.33145900
LeftHand.Thumb.1 Stretched,1.63333300,-1.25527700
LeftHand.Thumb.1 Stretched,2.46666700,-1.27092100
LeftHand.Thumb.1 Stretched,3.28333400,-1.46250600
LeftHand.Thumb.1 Stretched,4.11666700,-1.60348300
LeftHand.Thumb.1 Stretched,4.93333300,-1.44302500
LeftHand.Thumb.1 Stretched,5.75000000,-1.24099900
LeftHand.Thumb.1 Stretched,6.58333300,-1.26885200
LeftHand.Thumb.1 Stretched,7.40000100,-1.33519600
LeftHand.Thumb.1 Stretched,8.23333400,-1.37890000
LeftHand.Thumb.1 Stretched,8.33333400,-1.37955400
LeftHand.Thumb.Spread,0.00000000,-0.18122450
LeftHand.Thumb.Spread,0.81666670,-0.18793490
LeftHand.Thumb.Spread,1.63333300,-0.19853080
LeftHand.Thumb.Spread,2.46666700,-0.19623370
LeftHand.Thumb.Spread,3.28333400,-0.16874300
LeftHand.Thumb.Spread,4.11666700,-0.14819360
LeftHand.Thumb.Spread,4.93333300,-0.17155660
LeftHand.Thumb.Spread,5.75000000,-0.20050380
LeftHand.Thumb.Spread,6.58333300,-0.19664400
LeftHand.Thumb.Spread,7.40000100,-0.18741480
LeftHand.Thumb.Spread,8.23333400,-0.18131650
LeftHand.Thumb.Spread,8.33333400,-0.18122450
LeftHand.Thumb.2 Stretched,0.00000000,-0.08905654
LeftHand.Thumb.2 Stretched,0.81666670,-0.06502737
LeftHand.Thumb.2 Stretched,1.63333300,-0.02690861
LeftHand.Thumb.2 Stretched,2.08333300,-0.01843942
LeftHand.Thumb.2 Stretched,2.56666700,-0.04349367
LeftHand.Thumb.2 Stretched,3.40000000,-0.14554850
LeftHand.Thumb.2 Stretched,4.21666700,-0.20111080
LeftHand.Thumb.2 Stretched,5.03333400,-0.10464730
LeftHand.Thumb.2 Stretched,5.81666700,-0.01852053
LeftHand.Thumb.2 Stretched,5.98333400,-0.01917095
LeftHand.Thumb.2 Stretched,6.80000000,-0.04196575
LeftHand.Thumb.2 Stretched,7.61666700,-0.07498712
LeftHand.Thumb.2 Stretched,8.33333400,-0.08905593
LeftHand.Thumb.3 Stretched,0.00000000,0.49392310
LeftHand.Thumb.3 Stretched,0.81666670,0.52132520
LeftHand.Thumb.3 Stretched,1.63333300,0.56475970
LeftHand.Thumb.3 Stretched,2.46666700,0.55580180
LeftHand.Thumb.3 Stretched,3.28333400,0.44644240
LeftHand.Thumb.3 Stretched,4.11666700,0.36608640
LeftHand.Thumb.3 Stretched,4.93333300,0.45755370
LeftHand.Thumb.3 Stretched,5.75000000,0.57290110
LeftHand.Thumb.3 Stretched,6.58333300,0.55701780
LeftHand.Thumb.3 Stretched,7.40000100,0.51919630
LeftHand.Thumb.3 Stretched,8.23333400,0.49429630
LeftHand.Thumb.3 Stretched,8.33333400,0.49392310
LeftHand.Index.1 Stretched,0.00000000,0.66200130
LeftHand.Index.1 Stretched,0.81666670,0.65539260
LeftHand.Index.1 Stretched,1.63333300,0.64492250
LeftHand.Index.1 Stretched,2.46666700,0.64086930
LeftHand.Index.1 Stretched,3.28333400,0.63070450
LeftHand.Index.1 Stretched,4.11666700,0.62323260
LeftHand.Index.1 Stretched,4.93333300,0.63173710
LeftHand.Index.1 Stretched,5.75000000,0.64245890
LeftHand.Index.1 Stretched,6.58333300,0.64678850
LeftHand.Index.1 Stretched,7.40000100,0.65590610
LeftHand.Index.1 Stretched,8.23333400,0.66191040
LeftHand.Index.1 Stretched,8.33333400,0.66200070
LeftHand.Index.Spread,0.00000000,-0.48185040
LeftHand.Index.Spread,0.81666670,-0.47944390
LeftHand.Index.Spread,1.63333300,-0.47562750
LeftHand.Index.Spread,2.46666700,-0.47414790
LeftHand.Index.Spread,3.28333400,-0.47043600
LeftHand.Index.Spread,4.11666700,-0.46770210
LeftHand.Index.Spread,4.93333300,-0.47081240
LeftHand.Index.Spread,5.75000000,-0.47472750
LeftHand.Index.Spread,6.58333300,-0.47630790
LeftHand.Index.Spread,7.40000100,-0.47963020
LeftHand.Index.Spread,8.23333400,-0.48181700
LeftHand.Index.Spread,8.33333400,-0.48184940
LeftHand.Index.2 Stretched,0.00000000,0.43866020
LeftHand.Index.2 Stretched,0.81666670,0.43132200
LeftHand.Index.2 Stretched,1.63333300,0.41969210
LeftHand.Index.2 Stretched,2.46666700,0.41519020
LeftHand.Index.2 Stretched,3.28333400,0.40389750
LeftHand.Index.2 Stretched,4.11666700,0.39559650
LeftHand.Index.2 Stretched,4.93333300,0.40504600
LeftHand.Index.2 Stretched,5.75000000,0.41695470
LeftHand.Index.2 Stretched,6.58333300,0.42176540
LeftHand.Index.2 Stretched,7.40000100,0.43189080
LeftHand.Index.2 Stretched,8.23333400,0.43855910
LeftHand.Index.2 Stretched,8.33333400,0.43865930
LeftHand.Index.3 Stretched,0.00000000,0.68535780
LeftHand.Index.3 Stretched,0.81666670,0.67802050
LeftHand.Index.3 Stretched,1.63333300,0.66639210
LeftHand.Index.3 Stretched,2.46666700,0.66189010
LeftHand.Index.3 Stretched,3.28333400,0.65059830
LeftHand.Index.3 Stretched,4.11666700,0.64229770
LeftHand.Index.3 Stretched,4.93333300,0.65174500
LeftHand.Index.3 Stretched,5.75000000,0.66365540
LeftHand.Index.3 Stretched,6.58333300,0.66846490
LeftHand.Index.3 Stretched,7.40000100,0.67859070
LeftHand.Index.3 Stretched,8.23333400,0.68525870
LeftHand.Index.3 Stretched,8.33333400,0.68535820
LeftHand.Middle.1 Stretched,0.00000000,0.49468930
LeftHand.Middle.1 Stretched,0.81666670,0.48809970
LeftHand.Middle.1 Stretched,1.63333300,0.47765850
LeftHand.Middle.1 Stretched,2.46666700,0.47361630
LeftHand.Middle.1 Stretched,3.28333400,0.46347780
LeftHand.Middle.1 Stretched,4.11666700,0.45602550
LeftHand.Middle.1 Stretched,4.93333300,0.46450780
LeftHand.Middle.1 Stretched,5.75000000,0.47520150
LeftHand.Middle.1 Stretched,6.58333300,0.47951930
LeftHand.Middle.1 Stretched,7.40000100,0.48861160
LeftHand.Middle.1 Stretched,8.23333400,0.49459910
LeftHand.Middle.1 Stretched,8.33333400,0.49468860
LeftHand.Middle.Spread,0.00000000,-1.01349900
LeftHand.Middle.Spread,0.81666670,-1.00746700
LeftHand.Middle.Spread,1.63333300,-0.99792000
LeftHand.Middle.Spread,2.46666700,-0.99422870
LeftHand.Middle.Spread,3.28333400,-0.98499080
LeftHand.Middle.Spread,4.11666700,-0.97821520
LeftHand.Middle.Spread,4.93333300,-0.98592820
LeftHand.Middle.Spread,5.75000000,-0.99567560
LeftHand.Middle.Spread,6.58333300,-0.99961790
LeftHand.Middle.Spread,7.40000100,-1.00793400
LeftHand.Middle.Spread,8.23333400,-1.01341600
LeftHand.Middle.Spread,8.33333400,-1.01349900
LeftHand.Middle.2 Stretched,0.00000000,0.13879700
LeftHand.Middle.2 Stretched,0.81666670,0.13144680
LeftHand.Middle.2 Stretched,1.63333300,0.11979670
LeftHand.Middle.2 Stretched,2.46666700,0.11528660
LeftHand.Middle.2 Stretched,3.28333400,0.10397450
LeftHand.Middle.2 Stretched,4.11666700,0.09565847
LeftHand.Middle.2 Stretched,4.93333300,0.10512410
LeftHand.Middle.2 Stretched,5.75000000,0.11705550
LeftHand.Middle.2 Stretched,6.58333300,0.12187240
LeftHand.Middle.2 Stretched,7.40000100,0.13201710
LeftHand.Middle.2 Stretched,8.23333400,0.13869680
LeftHand.Middle.2 Stretched,8.33333400,0.13879590
LeftHand.Middle.3 Stretched,0.00000000,0.63486920
LeftHand.Middle.3 Stretched,0.81666670,0.62753470
LeftHand.Middle.3 Stretched,1.63333300,0.61591150
LeftHand.Middle.3 Stretched,2.46666700,0.61141150
LeftHand.Middle.3 Stretched,3.28333400,0.60012450
LeftHand.Middle.3 Stretched,4.11666700,0.59182740
LeftHand.Middle.3 Stretched,4.93333300,0.60127150
LeftHand.Middle.3 Stretched,5.75000000,0.61317630
LeftHand.Middle.3 Stretched,6.58333300,0.61798300
LeftHand.Middle.3 Stretched,7.40000100,0.62810440
LeftHand.Middle.3 Stretched,8.23333400,0.63476940
LeftHand.Middle.3 Stretched,8.33333400,0.63486920
LeftHand.Ring.1 Stretched,0.00000000,0.26867440
LeftHand.Ring.1 Stretched,0.81666670,0.28802050
LeftHand.Ring.1 Stretched,1.63333300,0.31867860
LeftHand.Ring.1 Stretched,2.46666700,0.31236440
LeftHand.Ring.1 Stretched,3.28333400,0.23519860
LeftHand.Ring.1 Stretched,4.11666700,0.17846400
LeftHand.Ring.1 Stretched,4.93333300,0.24304090
LeftHand.Ring.1 Stretched,5.75000000,0.32442530
LeftHand.Ring.1 Stretched,6.48333400,0.31596100
LeftHand.Ring.1 Stretched,7.30000000,0.28976920
LeftHand.Ring.1 Stretched,8.11666700,0.26988070
LeftHand.Ring.1 Stretched,8.33333400,0.26867450
LeftHand.Ring.Spread,0.00000000,0.13073880
LeftHand.Ring.Spread,0.81666670,0.13673240
LeftHand.Ring.Spread,1.63333300,0.14653820
LeftHand.Ring.Spread,2.46666700,0.14370990
LeftHand.Ring.Spread,3.28333400,0.11542170
LeftHand.Ring.Spread,4.11666700,0.09616313
LeftHand.Ring.Spread,4.93333300,0.11818640
LeftHand.Ring.Spread,5.75000000,0.14835350
LeftHand.Ring.Spread,6.56666700,0.14491770
LeftHand.Ring.Spread,7.38333400,0.13642940
LeftHand.Ring.Spread,8.20000100,0.13088370
LeftHand.Ring.Spread,8.33333400,0.13073910
LeftHand.Ring.2 Stretched,0.00000000,-0.01821190
LeftHand.Ring.2 Stretched,0.51666670,-0.00840843
LeftHand.Ring.2 Stretched,0.73333330,-0.00010405
LeftHand.Ring.2 Stretched,1.55000000,0.03506058
LeftHand.Ring.2 Stretched,2.10000000,0.04539538
LeftHand.Ring.2 Stretched,2.86666700,-0.00704573
LeftHand.Ring.2 Stretched,3.68333400,-0.09717371
LeftHand.Ring.2 Stretched,4.41666700,-0.10968600
LeftHand.Ring.2 Stretched,5.23333400,-0.00335932
LeftHand.Ring.2 Stretched,5.25000000,-0.00108968
LeftHand.Ring.2 Stretched,5.26666700,0.00114926
LeftHand.Ring.2 Stretched,5.81666700,0.04536513
LeftHand.Ring.2 Stretched,6.13333400,0.04290875
LeftHand.Ring.2 Stretched,6.95000000,0.01868772
LeftHand.Ring.2 Stretched,7.45000000,0.00001313
LeftHand.Ring.2 Stretched,8.26666700,-0.01807640
LeftHand.Ring.2 Stretched,8.33333400,-0.01821190
LeftHand.Ring.3 Stretched,0.00000000,0.46982370
LeftHand.Ring.3 Stretched,0.81666670,0.49140710
LeftHand.Ring.3 Stretched,1.63333300,0.52561030
LeftHand.Ring.3 Stretched,2.46666700,0.51855830
LeftHand.Ring.3 Stretched,3.28333400,0.43242740
LeftHand.Ring.3 Stretched,4.11666700,0.36910310
LeftHand.Ring.3 Stretched,4.93333300,0.44118080
LeftHand.Ring.3 Stretched,5.75000000,0.53202150
LeftHand.Ring.3 Stretched,6.58333300,0.51951440
LeftHand.Ring.3 Stretched,7.40000100,0.48973020
LeftHand.Ring.3 Stretched,8.23333400,0.47011800
LeftHand.Ring.3 Stretched,8.33333400,0.46982440
LeftHand.Little.1 Stretched,0.00000000,0.05896216
LeftHand.Little.1 Stretched,0.81666670,0.07841470
LeftHand.Little.1 Stretched,1.63333300,0.10923950
LeftHand.Little.1 Stretched,2.41666700,0.10592420
LeftHand.Little.1 Stretched,3.23333400,0.03052005
LeftHand.Little.1 Stretched,3.56666700,-0.00225528
LeftHand.Little.1 Stretched,4.16666700,-0.03204537
LeftHand.Little.1 Stretched,4.66666700,-0.00004071
LeftHand.Little.1 Stretched,5.48333400,0.09923524
LeftHand.Little.1 Stretched,5.88333400,0.11602520
LeftHand.Little.1 Stretched,6.70000000,0.10025020
LeftHand.Little.1 Stretched,7.51666700,0.07326739
LeftHand.Little.1 Stretched,8.33333400,0.05896189
LeftHand.Little.Spread,0.00000000,0.04535255
LeftHand.Little.Spread,0.81666670,0.04626858
LeftHand.Little.Spread,1.63333300,0.04795919
LeftHand.Little.Spread,2.46666700,0.04734408
LeftHand.Little.Spread,3.28333400,0.04238022
LeftHand.Little.Spread,4.11666700,0.03990792
LeftHand.Little.Spread,4.93333300,0.04279963
LeftHand.Little.Spread,5.75000000,0.04828921
LeftHand.Little.Spread,6.58333300,0.04763645
LeftHand.Little.Spread,7.40000100,0.04619315
LeftHand.Little.Spread,8.23333400,0.04536384
LeftHand.Little.Spread,8.33333400,0.04535252
LeftHand.Little.2 Stretched,0.00000000,-0.14408910
LeftHand.Little.2 Stretched,0.81666670,-0.12249140
LeftHand.Little.2 Stretched,1.63333300,-0.08826517
LeftHand.Little.2 Stretched,2.13333300,-0.08095113
LeftHand.Little.2 Stretched,2.95000000,-0.14237890
LeftHand.Little.2 Stretched,3.76666700,-0.22929910
LeftHand.Little.2 Stretched,4.50000000,-0.22805390
LeftHand.Little.2 Stretched,5.31666700,-0.11828650
LeftHand.Little.2 Stretched,5.85000000,-0.08065212
LeftHand.Little.2 Stretched,6.66666700,-0.09710874
LeftHand.Little.2 Stretched,7.48333400,-0.12707910
LeftHand.Little.2 Stretched,8.30000000,-0.14404930
LeftHand.Little.2 Stretched,8.33333400,-0.14408830
LeftHand.Little.3 Stretched,0.00000000,0.43930410
LeftHand.Little.3 Stretched,0.81666670,0.46087020
LeftHand.Little.3 Stretched,1.63333300,0.49504790
LeftHand.Little.3 Stretched,2.46666700,0.48800020
LeftHand.Little.3 Stretched,3.28333400,0.40192740
LeftHand.Little.3 Stretched,4.11666700,0.33864640
LeftHand.Little.3 Stretched,4.93333300,0.41067380
LeftHand.Little.3 Stretched,5.75000000,0.50145390
LeftHand.Little.3 Stretched,6.58333300,0.48895630
LeftHand.Little.3 Stretched,7.40000100,0.45919510
LeftHand.Little.3 Stretched,8.23333400,0.43959730
LeftHand.Little.3 Stretched,8.33333400,0.43930390
RightHand.Thumb.1 Stretched,0.00000000,-1.48432100
RightHand.Thumb.1 Stretched,0.81666670,-1.43708900
RightHand.Thumb.1 Stretched,1.63333300,-1.36223200
RightHand.Thumb.1 Stretched,2.46666700,-1.37759200
RightHand.Thumb.1 Stretched,3.28333400,-1.56563600
RightHand.Thumb.1 Stretched,4.11666700,-1.70378200
RightHand.Thumb.1 Stretched,4.93333300,-1.54653000
RightHand.Thumb.1 Stretched,5.75000000,-1.34819500
RightHand.Thumb.1 Stretched,6.58333300,-1.37557300
RightHand.Thumb.1 Stretched,7.40000100,-1.44075800
RightHand.Thumb.1 Stretched,8.23333400,-1.48367800
RightHand.Thumb.1 Stretched,8.33333400,-1.48432100
RightHand.Thumb.Spread,0.00000000,-0.31451460
RightHand.Thumb.Spread,0.81666670,-0.32526070
RightHand.Thumb.Spread,1.63333300,-0.34213300
RightHand.Thumb.Spread,2.46666700,-0.33856080
RightHand.Thumb.Spread,3.28333400,-0.29492800
RightHand.Thumb.Spread,4.11666700,-0.26189700
RightHand.Thumb.Spread,4.93333300,-0.29942460
RightHand.Thumb.Spread,5.75000000,-0.34526680
RightHand.Thumb.Spread,6.58333300,-0.33913860
RightHand.Thumb.Spread,7.40000100,-0.32442700
RightHand.Thumb.Spread,8.23333400,-0.31466040
RightHand.Thumb.Spread,8.33333400,-0.31451370
